family	genus	species	segment	refseqs	num_sequences	seq_length_mean	seq_length_cv	frac_<5yrs	frac_5-10yrs	frac_10-15yrs	frac_15-20yrs	frac_>20yrs	frac_unknown	sequence_names
Anelloviridae	unknown	Giant panda anellovirus	N/A	NC_035192	19	2214.9473684210525	0.09024447670436815	1.0	0.0	0.0	0.0	0.0	0.0	Giant panda anellovirus
Anelloviridae	unknown	Gorilla anellovirus	N/A	NC_030650	1	2568	0	0.0	1.0	0.0	0.0	0.0	0.0	Gorilla anellovirus
Anelloviridae	unknown	Rodent Torque teno virus 2	N/A	NC_025966	4	2571.75	0.0004892799608094844	0.25	0.0	0.0	0.0	0.0	0.75	Rodent Torque teno virus 2
Anelloviridae	unknown	Seal anellovirus 2	N/A	NC_024891	1	2149	0	0.0	1.0	0.0	0.0	0.0	0.0	Seal anellovirus 2
Anelloviridae	unknown	Seal anellovirus 3	N/A	NC_024890	3	2159	0.006484483557202408	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	Seal anellovirus 3,Seal anellovirus 6,Seal anellovirus 7
Anelloviridae	unknown	Seal anellovirus TFFN/USA/2006	N/A	NC_015212	1	2164	0	0.0	0.0	1.0	0.0	0.0	0.0	Seal anellovirus TFFN/USA/2006
Anelloviridae	unknown	Small anellovirus	N/A	NC_007013,NC_007014	1	2249	0	0.0	0.0	0.0	0.0	0.0	1.0	Small anellovirus 1
Anelloviridae	unknown	Torque teno Leptonychotes weddellii virus-1	N/A	NC_035136	133	2173.6992481203006	0.011464126434332788	1.0	0.0	0.0	0.0	0.0	0.0	Torque teno Leptonychotes weddellii virus-1
Anelloviridae	unknown	Torque teno Leptonychotes weddellii virus-2	N/A	NC_035135	19	2121.7368421052633	0.003065912148533798	1.0	0.0	0.0	0.0	0.0	0.0	Torque teno Leptonychotes weddellii virus-2
Anelloviridae	unknown	Torque teno indri virus 1	N/A	NC_034978	1	2572	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno indri virus 1
Anelloviridae	unknown	Torque teno virus	N/A	NC_015783	149	3641.8456375838928	0.07917963589930721	0.013422818791946308	0.013422818791946308	0.006711409395973154	0.0	0.0	0.9664429530201343	TT virus sle1931,TT virus sle1932,TT virus sle1957,TT virus sle2057,TT virus sle2058,TT virus sle2061,TT virus sle2065,TT virus sle2072,Tick associated torque teno virus,Torque teno virus
Anelloviridae	Alphatorquevirus	Simian torque teno virus 30	N/A	NC_026663	1	3612	0	0.0	1.0	0.0	0.0	0.0	0.0	Simian torque teno virus 30
Anelloviridae	Alphatorquevirus	Simian torque teno virus 31	N/A	NC_026662	1	3907	0	0.0	1.0	0.0	0.0	0.0	0.0	Simian torque teno virus 31
Anelloviridae	Alphatorquevirus	Simian torque teno virus 32	N/A	NC_026664	1	3812	0	0.0	1.0	0.0	0.0	0.0	0.0	Simian torque teno virus 32
Anelloviridae	Alphatorquevirus	Simian torque teno virus 33	N/A	NC_026764	1	3774	0	0.0	1.0	0.0	0.0	0.0	0.0	Simian torque teno virus 33
Anelloviridae	Alphatorquevirus	Simian torque teno virus 34	N/A	NC_026765	1	3621	0	0.0	1.0	0.0	0.0	0.0	0.0	Simian torque teno virus 34
Anelloviridae	Alphatorquevirus	Torque teno virus 1	N/A	NC_002076	2	3795.5	0.02105205276619151	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 1
Anelloviridae	Alphatorquevirus	Torque teno virus 10	N/A	NC_014076	2	3768.5	0.0005629084101259499	0.0	0.0	0.5	0.0	0.0	0.5	Torque teno virus 10
Anelloviridae	Alphatorquevirus	Torque teno virus 11	N/A	NC_038338	1	3193	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 11
Anelloviridae	Alphatorquevirus	Torque teno virus 12	N/A	NC_014075	1	3759	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 12
Anelloviridae	Alphatorquevirus	Torque teno virus 13	N/A	NC_038339	1	3312	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 13
Anelloviridae	Alphatorquevirus	Torque teno virus 14	N/A	NC_014077	1	3899	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 14
Anelloviridae	Alphatorquevirus	Torque teno virus 15	N/A	NC_014096	1	3787	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 15
Anelloviridae	Alphatorquevirus	Torque teno virus 16	N/A	NC_014091	1	3818	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 16
Anelloviridae	Alphatorquevirus	Torque teno virus 19	N/A	NC_014078	1	3808	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 19
Anelloviridae	Alphatorquevirus	Torque teno virus 2	N/A	NC_014480	1	3322	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 2
Anelloviridae	Alphatorquevirus	Torque teno virus 20	N/A	NC_038340	1	3234	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 20
Anelloviridae	Alphatorquevirus	Torque teno virus 21	N/A	NC_038341	1	3153	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 21
Anelloviridae	Alphatorquevirus	Torque teno virus 23	N/A	NC_038342	1	3301	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 23
Anelloviridae	Alphatorquevirus	Torque teno virus 24	N/A	NC_038343	1	3246	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 24
Anelloviridae	Alphatorquevirus	Torque teno virus 25	N/A	NC_014083	1	3763	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 25
Anelloviridae	Alphatorquevirus	Torque teno virus 26	N/A	NC_014079	1	3798	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 26
Anelloviridae	Alphatorquevirus	Torque teno virus 27	N/A	NC_014074	1	3729	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 27
Anelloviridae	Alphatorquevirus	Torque teno virus 28	N/A	NC_014073	1	3629	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 28
Anelloviridae	Alphatorquevirus	Torque teno virus 29	N/A	NC_038344	1	3676	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 29
Anelloviridae	Alphatorquevirus	Torque teno virus 3	N/A	NC_014081	1	3748	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 3
Anelloviridae	Alphatorquevirus	Torque teno virus 4	N/A	NC_014069	1	3690	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 4
Anelloviridae	Alphatorquevirus	Torque teno virus 5	N/A	NC_038336	1	3229	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 5
Anelloviridae	Alphatorquevirus	Torque teno virus 6	N/A	NC_014094	1	3705	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 6
Anelloviridae	Alphatorquevirus	Torque teno virus 7	N/A	NC_014080	1	3736	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 7
Anelloviridae	Alphatorquevirus	Torque teno virus 8	N/A	NC_014084	1	3790	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 8
Anelloviridae	Alphatorquevirus	Torque teno virus 9	N/A	NC_038337	1	3064	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno virus 9
Anelloviridae	Betatorquevirus	TTV-like mini virus	N/A	NC_020498	12	2882.4166666666665	0.01807220664683259	0.16666666666666666	0.08333333333333333	0.16666666666666666	0.0	0.3333333333333333	0.25	TTV-like mini virus
Anelloviridae	Betatorquevirus	Torque teno mini virus 1	N/A	NC_014097	1	2856	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno mini virus 1
Anelloviridae	Betatorquevirus	Torque teno mini virus 10	N/A	NC_038345	1	2887	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno mini virus 10
Anelloviridae	Betatorquevirus	Torque teno mini virus 11	N/A	NC_038346	1	2871	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno mini virus 11
Anelloviridae	Betatorquevirus	Torque teno mini virus 12	N/A	NC_038347	1	2912	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno mini virus 12
Anelloviridae	Betatorquevirus	Torque teno mini virus 18	N/A	NC_030297	1	2803	0	1.0	0.0	0.0	0.0	0.0	0.0	Torque teno mini virus 18
Anelloviridae	Betatorquevirus	Torque teno mini virus 2	N/A	NC_014086	1	2765	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno mini virus 2
Anelloviridae	Betatorquevirus	Torque teno mini virus 3	N/A	NC_014088	1	2897	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno mini virus 3
Anelloviridae	Betatorquevirus	Torque teno mini virus 4	N/A	NC_014090	1	2785	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno mini virus 4
Anelloviridae	Betatorquevirus	Torque teno mini virus 5	N/A	NC_014089	1	2908	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno mini virus 5
Anelloviridae	Betatorquevirus	Torque teno mini virus 6	N/A	NC_014095	1	2897	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno mini virus 6
Anelloviridae	Betatorquevirus	Torque teno mini virus 7	N/A	NC_014082	1	2952	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno mini virus 7
Anelloviridae	Betatorquevirus	Torque teno mini virus 8	N/A	NC_014068	1	2910	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno mini virus 8
Anelloviridae	Betatorquevirus	Torque teno mini virus 9	N/A	NC_002195	2	2915	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno mini virus 9
Anelloviridae	Betatorquevirus	Torque teno mini virus ALA22	N/A	NC_025726	1	2914	0	1.0	0.0	0.0	0.0	0.0	0.0	Torque teno mini virus ALA22
Anelloviridae	Betatorquevirus	Torque teno mini virus ALH8	N/A	NC_025727	1	2855	0	0.0	1.0	0.0	0.0	0.0	0.0	Torque teno mini virus ALH8
Anelloviridae	Deltatorquevirus	Torque teno tupaia virus	N/A	NC_038348	1	2199	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno tupaia virus
Anelloviridae	Epsilontorquevirus	Torque teno tamarin virus	N/A	NC_014085	1	3371	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno tamarin virus
Anelloviridae	Etatorquevirus	Torque teno felis virus	N/A	NC_014072	8	2062.125	0.0017663851541358155	0.0	0.75	0.0	0.0	0.0	0.25	Anellovirus PRA4,Torque teno felis virus
Anelloviridae	Etatorquevirus	Torque teno felis virus 2	N/A	NC_038349	1	2019	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno felis virus 2
Anelloviridae	Gammatorquevirus	Torque teno midi virus 1	N/A	NC_009225	2	3243.5	0.0006540219958562178	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 1
Anelloviridae	Gammatorquevirus	Torque teno midi virus 10	N/A	NC_038357	1	3175	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 10
Anelloviridae	Gammatorquevirus	Torque teno midi virus 11	N/A	NC_038358	1	3198	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 11
Anelloviridae	Gammatorquevirus	Torque teno midi virus 12	N/A	NC_038359	1	3187	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 12
Anelloviridae	Gammatorquevirus	Torque teno midi virus 13	N/A	NC_038360	1	3230	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 13
Anelloviridae	Gammatorquevirus	Torque teno midi virus 14	N/A	NC_038361	1	3223	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 14
Anelloviridae	Gammatorquevirus	Torque teno midi virus 15	N/A	NC_038362	1	3257	0	0.0	0.0	0.0	0.0	1.0	0.0	Torque teno midi virus 15
Anelloviridae	Gammatorquevirus	Torque teno midi virus 2	N/A	NC_014093	1	3253	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 2
Anelloviridae	Gammatorquevirus	Torque teno midi virus 3	N/A	NC_038350	1	2002	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 3
Anelloviridae	Gammatorquevirus	Torque teno midi virus 4	N/A	NC_038351	1	2454	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 4
Anelloviridae	Gammatorquevirus	Torque teno midi virus 5	N/A	NC_038352	1	3208	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 5
Anelloviridae	Gammatorquevirus	Torque teno midi virus 6	N/A	NC_038353	1	3198	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 6
Anelloviridae	Gammatorquevirus	Torque teno midi virus 7	N/A	NC_038354	1	3197	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 7
Anelloviridae	Gammatorquevirus	Torque teno midi virus 8	N/A	NC_038355	1	3223	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 8
Anelloviridae	Gammatorquevirus	Torque teno midi virus 9	N/A	NC_038356	1	3187	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno midi virus 9
Anelloviridae	Gyrovirus	Avian gyrovirus 2	N/A	NC_015396	24	2372.0833333333335	0.0066166480958369375	0.7916666666666666	0.125	0.041666666666666664	0.0	0.0	0.041666666666666664	Avian gyrovirus 2,Human gyrovirus 1,Human gyrovirus type 1
Anelloviridae	Gyrovirus	Chicken anemia virus	N/A	NC_001427	173	2231.635838150289	0.07459031726080538	0.4161849710982659	0.26011560693641617	0.028901734104046242	0.0	0.005780346820809248	0.28901734104046245	Chicken anemia virus
Anelloviridae	Gyrovirus	Gyrovirus 4	N/A	NC_018401	4	2033.25	0.0017676018404727918	0.5	0.5	0.0	0.0	0.0	0.0	Gyrovirus 4
Anelloviridae	Gyrovirus	Gyrovirus GyV3	N/A	NC_017091	3	2358	0.0007345423272132643	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	Gyrovirus GyV3
Anelloviridae	Gyrovirus	Gyrovirus GyV7-SF	N/A	NC_025215	1	2439	0	1.0	0.0	0.0	0.0	0.0	0.0	Gyrovirus GyV7-SF
Anelloviridae	Gyrovirus	Gyrovirus Tu243	N/A	NC_022788	1	2020	0	0.0	0.0	1.0	0.0	0.0	0.0	Gyrovirus Tu243
Anelloviridae	Gyrovirus	Gyrovirus Tu789	N/A	NC_022789	1	2282	0	0.0	0.0	0.0	1.0	0.0	0.0	Gyrovirus Tu789
Anelloviridae	Iotatorquevirus	Torque teno sus virus 1a	N/A	NC_014070	42	2884.9761904761904	0.006858301345916596	0.023809523809523808	0.6666666666666666	0.11904761904761904	0.0	0.0	0.19047619047619047	Porcine torque teno virus 1,Torque teno sus virus 1,Torque teno sus virus 1a,Torque teno virus,Torque teno virus 1
Anelloviridae	Iotatorquevirus	Torque teno sus virus 1b	N/A	NC_027059	66	2800.212121212121	0.010020708227381967	0.0	0.6666666666666666	0.13636363636363635	0.0	0.0	0.19696969696969696	Porcine TTV 2,Porcine torque teno virus 2,Torque teno sus virus 1b,Torque teno sus virus 2,Torque teno virus,Torque teno virus 2
Anelloviridae	Kappatorquevirus	Torque teno sus virus k2a	N/A	NC_014092	9	2782.4444444444443	0.027605227150167156	0.0	0.0	0.8888888888888888	0.0	0.0	0.1111111111111111	Torque teno sus virus k2,Torque teno sus virus k2a
Anelloviridae	Kappatorquevirus	Torque teno sus virus k2b	N/A	NC_038363	1	2899	0	0.0	0.0	1.0	0.0	0.0	0.0	Torque teno sus virus k2b
Anelloviridae	Lambdatorquevirus	Torque teno zalophus virus 1	N/A	NC_012126	1	2140	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno zalophus virus 1
Anelloviridae	Thetatorquevirus	Torque teno canis virus	N/A	NC_014071	9	2795.6666666666665	0.0009119505508989122	0.6666666666666666	0.1111111111111111	0.0	0.0	0.0	0.2222222222222222	Torque teno canis virus
Anelloviridae	Zetatorquevirus	Torque teno douroucouli virus	N/A	NC_014087	1	3718	0	0.0	0.0	0.0	0.0	0.0	1.0	Torque teno douroucouli virus
Arenaviridae	unknown	Morogoro mammarenavirus	L	NC_013058	1	7207	0	0.0	0.0	1.0	0.0	0.0	0.0	Morogoro virus
Arenaviridae	unknown	Morogoro mammarenavirus	S	NC_013057	1	3383	0	0.0	0.0	1.0	0.0	0.0	0.0	Morogoro virus
Arenaviridae	Arenavirus	Mopeia Lassa virus reassortant 29	L	NC_006572	23	7248.434782608696	0.002330838690048538	0.0	0.0	0.043478260869565216	0.0	0.0	0.9565217391304348	Mopeia Lassa reassortant 29,Mopeia Lassa virus reassortant 29
Arenaviridae	Arenavirus	Mopeia Lassa virus reassortant 29	S	NC_006573	23	3393.8695652173915	0.002561465649129617	0.0	0.0	0.043478260869565216	0.0	0.0	0.9565217391304348	Mopeia Lassa reassortant 29,Mopeia Lassa virus reassortant 29
Arenaviridae	Mammarenavirus	Allpahuayo mammarenavirus	L	NC_010249	1	7053	0	0.0	0.0	0.0	0.0	0.0	1.0	Allpahuayo virus
Arenaviridae	Mammarenavirus	Allpahuayo mammarenavirus	S	NC_010253	3	3362.6666666666665	0.005799604471177666	0.0	0.0	0.0	0.0	0.0	1.0	Allpahuayo virus
Arenaviridae	Mammarenavirus	Argentinian mammarenavirus	L	NC_005080	20	7113.35	0.001309483659582534	0.0	0.0	0.0	0.0	0.25	0.75	Junin mammarenavirus,Junin virus
Arenaviridae	Mammarenavirus	Argentinian mammarenavirus	S	NC_005081	34	3410.176470588235	0.0011287414746027377	0.0	0.0	0.0	0.0	0.14705882352941177	0.8529411764705882	Junin mammarenavirus,Junin virus
Arenaviridae	Mammarenavirus	Bear Canyon mammarenavirus	L	NC_010255	2	7102	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Bear Canyon virus
Arenaviridae	Mammarenavirus	Bear Canyon mammarenavirus	S	NC_010256	3	3338	0.0028578166609255413	0.0	0.0	0.0	0.0	0.0	1.0	Bear Canyon virus
Arenaviridae	Mammarenavirus	Brazilian mammarenavirus	L	NC_006313	3	7132.666666666667	8.0944518532988e-05	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	Sabia virus
Arenaviridae	Mammarenavirus	Brazilian mammarenavirus	S	NC_006317	2	1842.5	1.1693646470965593	0.0	0.0	0.0	0.0	0.5	0.5	Sabia virus
Arenaviridae	Mammarenavirus	Cali mammarenavirus	L	NC_006439	4	7042	0.0042601533655211585	0.0	0.25	0.0	0.0	0.0	0.75	Pichind mammarenavirus,Pichinde virus
Arenaviridae	Mammarenavirus	Cali mammarenavirus	S	NC_006447	11	3420.2727272727275	0.0002950203210910689	0.0	0.09090909090909091	0.0	0.0	0.0	0.9090909090909091	Pichind mammarenavirus,Pichinde virus
Arenaviridae	Mammarenavirus	Chapare mammarenavirus	L	NC_010563	1	7107	0	0.0	0.0	0.0	1.0	0.0	0.0	Chapare virus
Arenaviridae	Mammarenavirus	Chapare mammarenavirus	S	NC_010562	1	3357	0	0.0	0.0	0.0	1.0	0.0	0.0	Chapare virus
Arenaviridae	Mammarenavirus	Cupixi mammarenavirus	L	NC_010252	1	7106	0	0.0	0.0	0.0	0.0	0.0	1.0	Cupixi virus
Arenaviridae	Mammarenavirus	Cupixi mammarenavirus	S	NC_010254	1	3332	0	0.0	0.0	0.0	0.0	0.0	1.0	Cupixi virus
Arenaviridae	Mammarenavirus	Flexal mammarenavirus	L	NC_010759	1	7038	0	0.0	0.0	0.0	0.0	0.0	1.0	Flexal virus
Arenaviridae	Mammarenavirus	Flexal mammarenavirus	S	NC_010757	2	3409	0.0004148470408838648	0.0	0.0	0.0	0.0	0.0	1.0	Flexal virus
Arenaviridae	Mammarenavirus	Gairo mammarenavirus	L	NC_026247	1	7264	0	0.0	1.0	0.0	0.0	0.0	0.0	Gairo virus
Arenaviridae	Mammarenavirus	Gairo mammarenavirus	S	NC_026246	1	3345	0	0.0	1.0	0.0	0.0	0.0	0.0	Gairo virus
Arenaviridae	Mammarenavirus	Guanarito mammarenavirus	L	NC_005082	17	7155.35294117647	0.034850087770107466	0.0	0.11764705882352941	0.11764705882352941	0.0	0.6470588235294118	0.11764705882352941	Akabane virus,Guanarito mammarenavirus,Guanarito virus
Arenaviridae	Mammarenavirus	Guanarito mammarenavirus	S	NC_005077	28	3373.464285714286	0.0337841469859933	0.0	0.07142857142857142	0.07142857142857142	0.0	0.39285714285714285	0.4642857142857143	Akabane virus,Guanarito mammarenavirus,Guanarito virus
Arenaviridae	Mammarenavirus	Ippy mammarenavirus	L	NC_007906	1	7316	0	0.0	0.0	0.0	0.0	0.0	1.0	Ippy virus
Arenaviridae	Mammarenavirus	Ippy mammarenavirus	S	NC_007905	1	3366	0	0.0	0.0	0.0	0.0	0.0	1.0	Ippy virus
Arenaviridae	Mammarenavirus	Lassa mammarenavirus	L	NC_004297	234	7225.927350427351	0.013390042140377431	0.1623931623931624	0.7136752136752137	0.04700854700854701	0.004273504273504274	0.017094017094017096	0.05555555555555555	Lassa mammarenavirus,Lassa virus
